pincode,latitude,longitude,address

263151,29.0546428,79.6838874,"Uttarakhand 263151, India"

263152,29.0526843,79.2225576,"263152, India"

263153,29.0087308,79.391605,"Uttarakhand 263153, India"

623603,9.4163046,78.3159411,"Tamil Nadu 623603, India"

263156,29.3672703,79.5294318,"Uttarakhand 263156, India"

263157,29.2366677,79.80726109999999,"Uttarakhand 263157, India"

263158,29.4648339,79.56596329999999,"Uttarakhand 263158, India"

263159,29.4696362,79.2676668,"Uttarakhand 263159, India"

263160,29.047541,79.30148450000002,"Uttarakhand 263160, India"

394235,21.0645749,72.9165266,"Gujarat 394235, India"

852138,26.2140772,86.6006249,"Bihar 852138, India"

394240,20.9692961,73.17036279999999,"Gujarat 394240, India"

230401,26.0458447,82.0298154,"Uttar Pradesh 230401, India"

230402,25.7888727,81.84429340000001,"Uttar Pradesh 230402, India"

230403,25.9753894,82.0298154,"Uttar Pradesh 230403, India"

230404,25.7813942,81.9207423,"Uttar Pradesh 230404, India"

394245,20.9247086,73.12905959999999,"Gujarat 394245, India"

132102,29.20701549999999,77.03917539999999,"Haryana 132102, India"

132103,29.4107176,77.0794705,"Haryana 132103, India"

132104,29.3319733,77.09098089999999,"Haryana 132104, India"

132105,29.3799485,76.8836261,"Haryana 132105, India"

132106,29.3845333,76.9297354,"Haryana 132106, India"

132107,29.2976701,76.745195,"Haryana 132107, India"

132108,29.3251934,77.0219019,"Haryana 132108, India"

132113,43.5744895,126.7228636,"Fengman, Jilin, China, 132113"

132114,29.5384407,76.9873477,"132114, India"

132115,29.1971931,77.1139984,"132115, India"

132116,29.7615507,76.9412601,"Haryana 132116, India"

132117,29.8979883,76.9412601,"Haryana 132117, India"

132122,29.2469096,77.0967357,"132122, India"

394270,21.1170036,72.64468289999999,"Hazira, Gujarat 394270, India"

583103,15.1991737,76.9527836,"Karnataka 583103, India"

382470,23.1049526,72.5610662,"Ahmedabad, Gujarat 382470, India"

757028,21.6498087,86.9323627,"Odisha 757028, India"

132140,29.4916335,76.860565,"Haryana 132140, India"

132145,29.3115127,76.8836261,"Haryana 132145, India"

786611,27.1629975,95.11194069999999,"Assam 786611, India"

422303,20.0679189,74.1357407,"Maharashtra 422303, India"

132157,29.8385942,76.8028933,"Haryana 132157, India"

590005,15.7897905,74.528751,"Karnataka 590005, India"

394305,21.129858,72.9342451,"Gujarat 394305, India"

382475,23.0773592,72.6189122,"Ahmedabad, Gujarat 382475, India"

786614,27.2216109,95.42537569999999,"Assam 786614, India"

394310,21.1833231,73.0051055,"Gujarat 394310, India"

394315,21.0797621,72.9519622,"Gujarat 394315, India"

394317,21.1040552,72.9637728,"Gujarat 394317, India"

394320,21.2279764,73.0464309,"Gujarat 394320, India"

441912,21.4203601,79.7175517,"Maharashtra 441912, India"

394325,21.1760108,72.9342451,"Gujarat 394325, India"

394326,21.2297693,72.9519622,"Gujarat 394326, India"

394327,21.1649415,72.96672540000002,"Gujarat 394327, India"

623704,9.3786592,78.49792479999999,"Tamil Nadu 623704, India"

623705,9.5172031,78.72494689999999,"Tamil Nadu 623705, India"

394330,21.2598736,73.0759446,"Gujarat 394330, India"

623707,9.5444398,78.5547283,"Tamil Nadu 623707, India"

623708,9.3278868,78.44677449999999,"Tamil Nadu 623708, India"

394335,21.2253907,73.2470486,"Gujarat 394335, India"

623712,9.4253068,78.5887951,"Tamil Nadu 623712, India"

382480,23.0797198,72.5744678,"Ahmedabad, Gujarat 382480, India"

394340,21.1636444,73.2647416,"Gujarat 394340, India"

230501,26.0385548,81.89890799999999,"Uttar Pradesh 230501, India"

230502,25.9816869,81.931657,"Uttar Pradesh 230502, India"

230503,26.0101461,81.81150509999999,"Uttar Pradesh 230503, India"

394345,21.1906029,73.0759446,"Gujarat 394345, India"

394350,21.0520716,73.0759446,"Gujarat 394350, India"

394352,21.0408731,73.0228173,"Gujarat 394352, India"

388480,22.4557097,72.81609759999999,"Gujarat 388480, India"

394355,21.1540631,73.17036279999999,"Gujarat 394355, India"

786622,27.4711079,94.93768949999999,"Dibrugarh, Assam 786622, India"

394360,21.2448911,73.38265849999999,"Gujarat 394360, India"

786623,27.1399352,95.4149003,"786623, India"

394365,21.072972,73.6300729,"394365, India"

425109,20.9049434,75.3178952,"Maharashtra 425109, India"

394370,21.4836442,74.1592278,"394370, India"

394375,21.3229699,73.8183804,"Gujarat 394375, India"

394380,21.5254604,74.1122506,"394380, India"

475330,26.0481265,77.88245959999999,"Madhya Pradesh 475330, India"

606707,12.1586226,78.9627624,"Tamil Nadu 606707, India"

638751,11.1366567,77.5046101,"Tamil Nadu 638751, India"

394405,21.4628012,73.0287209,"Gujarat 394405, India"

394410,21.4701469,73.0995528,"Gujarat 394410, India"

713384,23.6367424,87.1871537,"West Bengal 713384, India"

394421,21.4455431,73.1408613,"Gujarat 394421, India"

722102,23.2773076,87.0474368,"West Bengal 722102, India"

722107,23.221851,87.1048702,"West Bengal 722107, India"

623806,9.2988347,79.0348416,"Tamil Nadu 623806, India"

722111,23.3729435,87.4108352,"West Bengal 722111, India"

722112,23.297268,87.51485369999999,"West Bengal 722112, India"

394440,21.4657187,73.3944466,"Gujarat 394440, India"

722121,23.091254,86.96240859999999,"West Bengal 722121, India"

722122,23.0501075,87.32149079999999,"West Bengal 722122, India"

606709,12.2742573,78.7896921,"Tamil Nadu 606709, India"

394445,21.4384822,73.5829689,"Gujarat 394445, India"

721101,22.4194665,87.3512913,"West Bengal 721101, India"

853201,25.4175884,86.9223432,"Bihar 853201, India"

853202,25.3598435,86.9924358,"Bihar 853202, India"

853203,25.3810254,86.87221459999999,"Bihar 853203, India"

722132,23.3179097,86.9924358,"West Bengal 722132, India"

722133,23.4266744,87.0824045,"West Bengal 722133, India"

722134,22.7572029,86.9223432,"West Bengal 722134, India"

722135,22.9444828,86.761749,"West Bengal 722135, India"

722136,23.1848941,86.8822445,"West Bengal 722136, India"

722137,23.3752459,86.8822445,"West Bengal 722137, India"

722138,23.0044493,87.4405786,"West Bengal 722138, India"

722139,23.2691623,86.9323627,"West Bengal 722139, India"

722140,22.9468847,86.8822445,"West Bengal 722140, India"

722141,23.0189713,87.60876379999999,"West Bengal 722141, India"

722142,23.5123036,87.2120599,"West Bengal 722142, India"

722143,23.5573286,87.0724164,"West Bengal 722143, India"

722144,23.0956618,87.20209899999999,"West Bengal 722144, India"

460001,21.9237075,77.79097759999999,"Madhya Pradesh 460001, India"

722146,23.2166806,86.98743259999999,"West Bengal 722146, India"

722147,23.1087782,87.27178099999999,"West Bengal 722147, India"

460004,1.322552,103.933145,Singapore 460004

722149,22.9535129,87.2419299,"West Bengal 722149, India"

722150,22.7594613,87.0424393,"West Bengal 722150, India"

722151,22.9506733,87.0824045,"West Bengal 722151, India"

722152,23.046626,87.12233619999999,"West Bengal 722152, India"

722153,23.5784257,86.9323627,"West Bengal 722153, India"

722154,23.0177633,87.5296943,"West Bengal 722154, India"

722155,23.2546203,87.1073658,"West Bengal 722155, India"

722156,22.9641957,87.1722037,"West Bengal 722156, India"

722157,23.1929428,87.32149079999999,"West Bengal 722157, India"

722158,23.5195503,86.96240859999999,"West Bengal 722158, India"

722160,22.854704,87.0424393,"West Bengal 722160, India"

722161,22.9586884,87.55936129999999,"West Bengal 722161, India"

722162,22.6974839,86.91232169999999,"West Bengal 722162, India"

722163,23.0629189,87.0374413,"West Bengal 722163, India"

722164,23.4222801,87.1672193,"West Bengal 722164, India"

722165,23.1104563,87.3711477,"West Bengal 722165, India"

722166,23.510126,87.0923906,"West Bengal 722166, India"

792105,27.602758,95.8459341,"792105, India"

722168,23.4355952,87.2469064,"West Bengal 722168, India"

722169,23.3439501,87.1123564,"West Bengal 722169, India"

722170,23.1813627,87.0074423,"West Bengal 722170, India"

722171,23.0705542,86.81701319999999,"West Bengal 722171, India"

722172,23.1968489,87.03994039999999,"West Bengal 722172, India"

591101,1.318325,103.775346,Singapore 591101

591102,15.7843211,74.8507131,"Karnataka 591102, India"

722175,23.316023,87.04993530000002,"West Bengal 722175, India"

591104,15.6962421,74.89749250000001,"Karnataka 591104, India"

722177,23.4615249,87.1996084,"West Bengal 722177, India"

591106,15.5461155,74.7102958,"Karnataka 591106, India"

591107,16.1489491,74.6751731,"Karnataka 591107, India"

591108,15.8330262,74.41738769999999,"591108, India"

591109,15.7709698,74.66346399999999,"Karnataka 591109, India"

591110,15.7189855,75.2245693,"Karnataka 591110, India"

591111,15.8293365,75.0026972,"Karnataka 591111, India"

591112,15.6340341,74.66346399999999,"Karnataka 591112, India"

591113,15.9259244,74.51703189999999,"Karnataka 591113, India"

591114,16.0361951,75.17788530000001,"Karnataka 591114, India"

591115,15.598339,74.8039205,"Karnataka 591115, India"

591116,15.8162667,75.14286320000001,"Karnataka 591116, India"

591117,15.8922666,75.0844757,"Karnataka 591117, India"

394510,21.1925397,72.6505957,"Gujarat 394510, India"

591119,15.9281292,74.9442585,"Karnataka 591119, India"

591120,15.5817415,74.5697617,"Karnataka 591120, India"

591121,15.9181213,74.8039205,"Karnataka 591121, India"

591122,16.0943167,74.7102958,"Karnataka 591122, India"

591123,16.0033835,75.36453689999999,"Karnataka 591123, India"

394516,21.1653555,72.69088909999999,"Gujarat 394516, India"

394517,21.1630194,72.67128939999999,"Gujarat 394517, India"

394518,21.1456439,72.7594084,"Surat, Gujarat 394518, India"

591127,15.8691196,75.41116439999999,"Karnataka 591127, India"

394520,21.2766125,72.79246119999999,"Gujarat 394520, India"

591129,16.0475401,75.0143824,"Karnataka 591129, India"

591130,16.0885718,75.27123929999999,"Karnataka 591130, India"

591131,15.7130624,74.651754,"Karnataka 591131, India"

722204,23.4011081,87.3165222,"West Bengal 722204, India"

722205,23.1389089,87.6679765,"West Bengal 722205, India"

722206,23.1967924,87.55936129999999,"West Bengal 722206, India"

722207,23.2894802,87.4009165,"West Bengal 722207, India"

591136,16.2301861,75.1662121,"Karnataka 591136, India"

722209,23.1834902,87.4703029,"West Bengal 722209, India"

394530,21.3794679,72.6742455,"Gujarat 394530, India"

413582,0,0,error

591143,15.950608,74.4642861,"591143, India"

591147,15.9236649,74.72200169999999,"Karnataka 591147, India"

394540,21.3972482,72.7333604,"Gujarat 394540, India"

443303,20.2765888,76.7567368,"Maharashtra 443303, India"

591153,15.698575,74.7688173,"Karnataka 591153, India"

591156,15.9768908,74.511172,"591156, India"

394550,21.0817332,72.7278798,"Surat, Gujarat 394550, India"

755001,20.8489266,86.33007049999999,"Odisha 755001, India"

755003,20.650153,86.357952,"Odisha 755003, India"

755004,20.710721,86.4086061,"Odisha 755004, India"

755005,20.731518,86.26664629999999,"Odisha 755005, India"

755006,20.8310084,86.4693235,"Odisha 755006, India"

755007,20.8280423,86.32753509999999,"Odisha 755007, India"

755008,20.834821,86.1332264,"Odisha 755008, India"

755009,20.8229815,86.19613149999999,"Odisha 755009, India"

755010,20.6453634,86.4136687,"Odisha 755010, India"

755011,20.7854305,86.5703554,"Odisha 755011, India"

755012,20.7059162,86.4642666,"Odisha 755012, India"

591173,16.7014501,75.2537397,"Karnataka 591173, India"

755014,20.8358099,86.4136687,"Odisha 755014, India"

755015,20.8963612,86.1853474,"Odisha 755015, India"

755016,20.7131982,86.5299673,"Odisha 755016, India"

755017,20.7860582,86.31231969999999,"Odisha 755017, India"

755018,20.9723363,85.8690933,"Odisha 755018, India"

755019,20.9780749,86.1141045,"Odisha 755019, India"

755020,20.9387566,86.0860891,"Odisha 755020, India"

460110,1.332529,103.934642,Singapore 460110

755023,20.8217326,86.0427626,"Odisha 755023, India"

755024,20.7577906,86.1090119,"Odisha 755024, India"

755025,20.9929296,86.2463337,"Odisha 755025, India"

755026,20.9752528,85.9917437,"Odisha 755026, India"

755027,20.7821386,86.4086061,"Odisha 755027, India"

755028,21.0655286,85.78716630000001,"Odisha 755028, India"

755036,20.8330506,86.5703554,"Odisha 755036, India"

689501,9.2116625,76.68169619999999,"Kerala 689501, India"

689502,9.215772099999999,76.7192221,"Kerala 689502, India"

689503,9.2519572,76.6730348,"Kerala 689503, India"

689504,9.2890144,76.6499348,"Kerala 689504, India"

591201,16.4167319,74.5814773,"Karnataka 591201, India"

689506,9.326479899999999,76.5661622,"Kerala 689506, India"

689507,9.2799179,76.6961305,"Kerala 689507, India"

755044,20.7036667,86.0835415,"Odisha 755044, India"

689509,9.2523804,76.6123884,"Kerala 689509, India"

689510,9.3165211,76.5892774,"Kerala 689510, India"

689511,9.2751131,76.56905189999999,"Kerala 689511, India"

689512,9.1813492,76.6672602,"Kerala 689512, India"

394601,21.1213355,73.0759446,"Gujarat 394601, India"

689514,9.3035468,76.675922,"Kerala 689514, India"

591211,16.4501835,74.41738769999999,"Karnataka 591211, India"

591212,16.8557702,75.0844757,"591212, India"

591213,16.515392,74.6751731,"Karnataka 591213, India"

591214,16.5242161,74.48773059999999,"Karnataka 591214, India"

591215,16.5170962,74.3939339,"591215, India"

689520,9.2844457,76.6008334,"Kerala 689520, India"

591217,16.5628416,74.8507131,"Karnataka 591217, India"

591218,16.2083756,74.8624092,"Karnataka 591218, India"

591219,16.5048168,74.45842449999999,"Karnataka 591219, India"

591220,16.5238407,74.9442585,"Karnataka 591220, India"

591221,16.1632129,74.5580454,"591221, India"

755062,20.8111544,86.3731536,"Odisha 755062, India"

591223,16.6794477,74.72200169999999,"591223, India"

591224,16.2911068,74.89749250000001,"Karnataka 591224, India"

591225,16.3163823,74.4642861,"Karnataka 591225, India"

591226,16.3709274,74.5814773,"Karnataka 591226, India"

689531,9.3408441,76.6585978,"Kerala 689531, India"

394620,21.0847723,73.17036279999999,"Gujarat 394620, India"

591229,16.5152037,74.29422079999999,"591229, India"

591230,16.7140308,75.1895576,"Karnataka 591230, India"

591231,16.1981479,74.72200169999999,"Karnataka 591231, India"

591232,16.8028703,74.9910112,"591232, India"

591233,16.1464141,74.95594799999999,"Karnataka 591233, India"

624002,10.3520413,77.9453091,"Tamil Nadu 624002, India"

591235,16.4214564,74.95594799999999,"Karnataka 591235, India"

624004,10.397014,77.9681544,"Tamil Nadu 624004, India"

624005,10.4049005,78.0309542,"Tamil Nadu 624005, India"

394630,20.9580741,73.28833,"Gujarat 394630, India"

591239,16.5048462,74.5346103,"Karnataka 591239, India"

591240,16.5834006,75.1311874,"Karnataka 591240, India"

394633,20.9675073,73.38265849999999,"Gujarat 394633, India"

591242,16.6106192,74.72200169999999,"591242, India"

394635,20.8693475,73.4415929,"Gujarat 394635, India"

591244,16.5330511,74.6049061,"Karnataka 591244, India"

689549,9.3504039,76.6961305,"Kerala 689549, India"

591246,16.0963306,74.5814773,"Karnataka 591246, India"

591247,16.4872156,74.6049061,"Karnataka 591247, India"

394640,21.0174575,73.2470486,"Gujarat 394640, India"

394641,21.0066515,73.3119159,"Gujarat 394641, India"

224126,26.7627701,81.8552196,"Uttar Pradesh 224126, India"

721134,22.42703,87.86479609999999,"West Bengal 721134, India"

591254,16.0859517,74.4408385,"591254, India"

175001,31.6962683,76.9239727,"Himachal Pradesh 175001, India"

394650,21.1293076,73.38265849999999,"Gujarat 394650, India"

394651,21.1882834,73.3944466,"Gujarat 394651, India"

175002,31.733457,76.958545,"Himachal Pradesh 175002, India"

394655,21.0080516,73.4415929,"Gujarat 394655, India"

591265,16.8268632,75.3178952,"591265, India"

689571,9.3693771,76.51847409999999,"Kerala 689571, India"

394660,21.2111496,73.5653021,"Gujarat 394660, India"

689573,9.382335,76.4678766,"Kuttanad Taluk, Kerala 689573, India"

689574,1.394469,103.751334,Singapore 689574

175004,31.7179197,77.0794705,"Himachal Pradesh 175004, India"

415303,17.2034017,74.370477,"Maharashtra 415303, India"

425111,20.8420219,75.1311874,"Maharashtra 425111, India"

689581,9.4362981,76.6008334,"Kerala 689581, India"

394670,21.2104726,73.5005111,"Gujarat 394670, India"

689583,9.4078874,76.63838319999999,"Kerala 689583, India"

689584,9.4345021,76.66004149999999,"Mallappally, Kerala 689584, India"

263601,29.639499,79.67266320000002,"Uttarakhand 263601, India"

689586,9.4185683,76.70479040000001,"Kerala 689586, India"

689587,9.4417876,76.6730348,"Kerala 689587, India"

689588,9.4426721,76.6961305,"Kerala 689588, India"

689589,9.4602407,76.6585978,"Kerala 689589, India"

689590,9.4530815,76.4736602,"Kerala 689590, India"

689591,9.3984633,76.5343721,"Kerala 689591, India"

689592,9.422712599999999,76.7423094,"Kerala 689592, India"

852212,25.8463879,86.5299673,"Bihar 852212, India"

689594,9.4376319,76.6354952,"Kerala 689594, India"

689595,9.428100299999999,76.4592007,"Kuttanad Taluk, Kerala 689595, India"

460220,21.6285535,77.6077865,"460220, India"

689597,9.4194067,76.6557102,"Kerala 689597, India"

460225,21.7578138,77.76809519999999,"Madhya Pradesh 460225, India"

689602,9.4241708,76.63838319999999,"Kerala 689602, India"

263619,29.8244379,79.84087869999999,"Uttarakhand 263619, India"

263620,29.6077595,79.6333674,"Uttarakhand 263620, India"

263621,29.7732781,79.4816378,"Uttarakhand 263621, India"

591302,15.6172285,74.42911350000001,"Karnataka 591302, India"

263623,29.5616783,79.8520818,"Uttarakhand 263623, India"

263624,29.6588318,79.77363059999999,"Uttarakhand 263624, India"

263625,29.5053886,79.7175517,"Uttarakhand 263625, India"

263626,29.4804887,79.84087869999999,"Uttarakhand 263626, India"

689611,9.3623476,76.72499429999999,"Kerala 689611, India"

263628,29.6992829,79.8520818,"Uttarakhand 263628, India"

263629,29.8095083,79.5772008,"Uttarakhand 263629, India"

689614,9.3551912,76.75096599999999,"Kerala 689614, India"

689615,9.4122915,76.7538514,"Kerala 689615, India"

263632,30.181578,79.87448359999999,"Uttarakhand 263632, India"

263633,29.9878381,80.03113640000001,"Uttarakhand 263633, India"

263634,29.8983129,79.9080757,"Uttarakhand 263634, India"

263635,29.9652811,79.59405439999999,"Uttarakhand 263635, India"

263636,29.6941515,79.63898209999999,"Uttarakhand 263636, India"

263637,29.7575474,79.5715822,"Uttarakhand 263637, India"

263638,29.7382001,79.61652099999999,"Uttarakhand 263638, India"

689623,9.2930836,76.5430429,"Kerala 689623, India"

263640,29.8805622,79.9752212,"Uttarakhand 263640, India"

689625,9.2554252,76.69324379999999,"Kerala 689625, India"
